,roundNum,tick,hp,armor,activeWeapon,isBlinded,isAirborne,isDucking,isStanding,isScoped,isWalking,equipmentValue,cash,hasHelmet,kills_from_avg,deaths_from_avg,total_hp_enemy,total_hp_team,num_enemy_alive,num_team_alive,enemy_in_range_200,enemy_in_range_500,enemy_in_range_1000,enemy_in_range_2000,enemy_hp_in_range_500,enemy_hp_in_range_1000,enemy_hp_in_range_2000,enemy_equipment_in_range_500,enemy_equipment_in_range_1000,enemy_equipment_in_range_2000,team_in_range_200,team_in_range_500,team_in_range_1000,equipment_value_team,equipment_value_enemy,distance_closest_enemy,hp_closest_enemy,weapon_closest_enemy,isAlive,isDead,Player
1512,5,14720,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5743996205413884,-0.7944308226335426,69,200,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,3600,0.0,0,4,0,1.0,3
1513,5,14848,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5743996205413884,-0.7944308226335426,8,200,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,2900,0.0,0,4,0,1.0,3
1514,5,14976,0,0,5,0,1,0,False,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1515,5,15104,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1516,5,15232,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1517,5,15360,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1518,5,15488,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1519,5,15616,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1520,5,15744,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9900,0,0.0,0,4,0,1.0,3
1521,5,15891,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1522,5,16019,0,0,5,0,1,0,True,0,0,0,4950,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1523,5,16147,0,0,5,0,1,0,True,0,0,0,8450,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1524,5,16275,0,0,5,0,1,0,True,0,0,0,8450,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1525,5,16403,0,0,5,0,1,0,True,0,0,0,8450,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1526,5,16531,0,0,5,0,1,0,True,0,0,0,8450,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1527,5,16659,0,0,5,0,1,0,True,0,0,0,8450,0,-0.5694424517739725,-0.8174238913695989,0,200,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9600,0,0.0,0,4,0,1.0,3
1528,5,0,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,29600,8400,3081.723793049685,100,1,1,0.0,4
1529,5,128,100,96,1,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,29600,8400,2832.803272647205,100,1,1,0.0,4
1530,5,256,100,96,1,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,5,29500,8400,2663.3427169170845,100,3,1,0.0,4
1531,5,384,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,29500,8400,2535.550208999052,100,3,1,0.0,4
1532,5,512,100,96,1,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,29500,8400,2599.5019379033656,100,3,1,0.0,4
1533,5,640,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,29500,8400,2519.956518374417,100,3,1,0.0,4
1534,5,768,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,29500,8400,2302.8760616795303,100,3,1,0.0,4
1535,5,896,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,2,3,29500,8400,1966.7462289486348,100,3,1,0.0,4
1536,5,1024,100,96,5,1,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,2,3,29500,8400,1769.5551394469853,100,3,1,0.0,4
1537,5,1152,100,96,5,1,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,1,2,29500,8400,1557.2820063226845,100,3,1,0.0,4
1538,5,1280,100,96,5,1,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,500,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,1,3,29500,8400,1601.8268034251116,100,3,1,0.0,4
1539,5,1408,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,1,2,29500,8400,1848.0073452855977,100,3,1,0.0,4
1540,5,1536,100,96,1,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,1,0.0,0.0,100.0,0.0,0.0,1900.0,1,1,2,29500,8400,1855.4323360670649,100,3,1,0.0,4
1541,5,1664,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,29500,8400,2055.9182347193146,100,3,1,0.0,4
1542,5,1792,100,96,5,0,1,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,29500,8400,2345.709326491519,100,3,1,0.0,4
1543,5,1920,100,96,5,0,1,1,False,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,29500,8400,2612.596275757588,100,1,1,0.0,4
1544,5,2048,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,29500,8400,2566.8240098789815,100,2,1,0.0,4
1545,5,2176,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,29500,8400,2243.111436899594,100,2,1,0.0,4
1546,5,2304,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,29500,8400,2013.059629350131,100,2,1,0.0,4
1547,5,2432,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,2,0.0,0.0,100.0,0.0,0.0,1525.0,1,1,1,29500,8400,1807.73974870459,100,2,1,0.0,4
1548,5,2560,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,2,0.0,0.0,100.0,0.0,0.0,1525.0,1,1,1,28300,8400,1672.0862637726684,100,2,1,0.0,4
1549,5,2688,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,2,0.0,0.0,100.0,0.0,0.0,1525.0,1,1,2,28300,8400,1508.646906575346,100,2,1,0.0,4
1550,5,2816,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1504.7399757450867,100,2,1,0.0,4
1551,5,2944,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1489.4536660083293,100,2,1,0.0,4
1552,5,3072,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1444.663112772996,100,2,1,0.0,4
1553,5,3200,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1406.7084541369884,100,2,1,0.0,4
1554,5,3328,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1401.0042481272003,100,2,1,0.0,4
1555,5,3456,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,500,431,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1397.3884073669399,100,2,1,0.0,4
1556,5,3584,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,3,0.0,0.0,79.33333333333333,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1437.339261638226,49,2,1,0.0,4
1557,5,3712,100,96,5,0,1,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,3,0.0,0.0,79.33333333333333,0.0,0.0,1466.6666666666667,1,1,2,28300,8400,1633.0392671346553,49,2,1,0.0,4
1558,5,3840,100,96,5,0,1,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,2,0.0,0.0,69.0,0.0,0.0,1525.0,1,1,2,28300,8400,1763.1291726359395,49,2,1,0.0,4
1559,5,3968,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,2,0.0,0.0,69.0,0.0,0.0,1525.0,1,1,2,28300,8400,1851.4564630846633,49,2,1,0.0,4
1560,5,4096,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,8400,1951.580300365179,49,2,1,0.0,4
1561,5,4224,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,28300,8400,2033.247841427726,49,2,1,0.0,4
1562,5,4352,100,96,5,0,0,0,True,0,1,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,8400,1938.4240405993223,49,2,1,0.0,4
1563,5,4480,100,96,5,0,0,0,True,0,0,5900,1550,1,1.6906335375360793,-1.0627378626481143,438,431,5,5,0,0,0,3,0.0,0.0,79.33333333333333,0.0,0.0,1650.0,1,2,2,28300,8400,1808.019982622592,49,2,1,0.0,4
1564,5,4608,100,96,5,0,1,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,2,0.0,0.0,69.0,0.0,0.0,1525.0,1,2,2,28300,6500,1669.1888429287899,49,2,1,0.0,4
1565,5,4736,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,2,2,28300,6500,1612.1596902558547,49,2,1,0.0,4
1566,5,4864,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,2,2,28300,6500,1705.718863832609,49,2,1,0.0,4
1567,5,4992,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1695.0526426216304,49,2,1,0.0,4
1568,5,5120,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,2,0.0,0.0,74.5,0.0,0.0,1725.0,1,1,2,28300,6500,1699.1681801266461,49,2,1,0.0,4
1569,5,5248,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,2,0.0,0.0,74.5,0.0,0.0,1725.0,1,1,2,28300,6500,1695.0433019310574,49,2,1,0.0,4
1570,5,5376,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1679.981726787812,49,2,1,0.0,4
1571,5,5504,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1673.4615149518079,49,2,1,0.0,4
1572,5,5632,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1596.7946396957122,49,2,1,0.0,4
1573,5,5760,100,96,1,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1613.8089045054671,49,2,1,0.0,4
1574,5,5888,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1753.8717292116885,49,2,1,0.0,4
1575,5,6016,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1693.832077407394,49,2,1,0.0,4
1576,5,6144,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1627.4800828142413,49,2,1,0.0,4
1577,5,6272,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,3,28300,6500,1587.1655046704798,49,2,1,0.0,4
1578,5,6400,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1534.792079111453,49,2,1,0.0,4
1579,5,6528,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1551.8978534146509,49,2,1,0.0,4
1580,5,6656,100,96,1,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1613.6777810049196,49,2,1,0.0,4
1581,5,6784,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1549.7903763091133,49,2,1,0.0,4
1582,5,6912,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5257878304544656,-1.0388710757515562,338,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1496.968900327575,49,2,1,0.0,4
1583,5,7040,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,318,431,4,5,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,28300,6500,1457.7152174076753,49,2,1,0.0,4
1584,5,7168,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,318,400,4,4,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,22400,6500,1473.8824244546554,49,2,1,0.0,4
1585,5,7296,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,318,400,4,4,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,22400,6500,1408.256122349526,49,2,1,0.0,4
1586,5,7424,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,309,400,4,4,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,22400,6500,1265.106269925153,49,2,1,0.0,4
1587,5,7552,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,264,400,4,4,0,0,0,1,0.0,0.0,49.0,0.0,0.0,1350.0,1,1,2,22400,6500,1051.5095126922802,49,2,1,0.0,4
1588,5,7680,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,1,0.0,49.0,49.0,0.0,1350.0,1350.0,1,2,2,22400,6500,896.6279474511923,49,2,1,0.0,4
1589,5,7808,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,1,0.0,49.0,49.0,0.0,1350.0,1350.0,1,2,2,22400,6500,654.6922701272025,49,2,1,0.0,4
1590,5,7936,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,1,1,1,49.0,49.0,49.0,1350.0,1350.0,1350.0,1,2,2,22400,6500,478.94353450076613,49,2,1,0.0,4
1591,5,8064,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,1,1,1,49.0,49.0,49.0,1350.0,1350.0,1350.0,1,2,2,22400,6500,484.3602320803441,49,2,1,0.0,4
1592,5,8192,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,2,0.0,49.0,32.5,0.0,1350.0,1525.0,1,2,2,22400,6500,563.4016428982253,49,2,1,0.0,4
1593,5,8320,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,2,0.0,49.0,32.5,0.0,1350.0,1525.0,1,2,2,22400,6500,647.7941283521404,49,2,1,0.0,4
1594,5,8448,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,3,0.0,49.0,55.0,0.0,1350.0,2050.0,1,2,2,22400,7500,756.334814350642,49,2,1,0.0,4
1595,5,8576,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,4,0.0,49.0,60.0,0.0,1350.0,1575.0,1,2,2,22400,6300,875.2167943629423,49,2,1,0.0,4
1596,5,8704,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,2,3,22400,6300,1050.882110958969,49,2,1,0.0,4
1597,5,8832,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1202.4912067263888,16,3,1,0.0,4
1598,5,8960,100,96,5,0,1,1,False,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1309.2146516191176,16,3,1,0.0,4
1599,5,9088,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1272.220100379208,100,2,1,0.0,4
1600,5,9216,100,96,5,0,1,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1326.950344891564,100,2,1,0.0,4
1601,5,9344,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1327.1680812543661,100,2,1,0.0,4
1602,5,9472,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1245.3251437415643,100,2,1,0.0,4
1603,5,9600,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,4,0.0,0.0,60.0,0.0,0.0,1575.0,1,1,3,22400,6300,1204.7720742503222,100,2,1,0.0,4
1604,5,9728,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,2,3,22400,6300,1259.7576180052804,100,2,1,0.0,4
1605,5,9856,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,1,3,22400,6300,1278.553327467315,16,3,1,0.0,4
1606,5,9984,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,2,3,22400,6300,1236.1114969743494,16,3,1,0.0,4
1607,5,10112,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,2,3,22400,6300,1185.9321048413772,16,3,1,0.0,4
1608,5,10240,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,2,3,22400,6300,1140.008452134491,16,3,1,0.0,4
1609,5,10368,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,1,2,2,22400,6300,1105.1754843095468,100,2,1,0.0,4
1610,5,10496,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,0,3,0.0,0.0,63.666666666666664,0.0,0.0,1650.0,2,2,2,22400,6300,1028.3246389133576,100,2,1,0.0,4
1611,5,10624,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,1,3,0.0,100.0,63.666666666666664,0.0,700.0,1650.0,2,2,2,22400,6300,947.1836937721279,100,2,1,0.0,4
1612,5,10752,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5655873753282614,-1.1618950038622249,240,400,4,4,0,0,2,3,0.0,58.0,63.666666666666664,0.0,1800.0,1650.0,1,2,2,22400,6300,957.6874338757144,100,2,1,0.0,4
1613,5,10880,100,96,5,0,0,0,True,0,0,5900,1550,1,1.5742374330773632,-1.311124562750473,240,300,4,3,0,0,2,4,0.0,58.0,60.0,0.0,1800.0,1575.0,1,1,1,16700,6300,951.2359075053669,16,3,1,0.0,4
1614,5,11008,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5742374330773632,-1.311124562750473,240,300,4,3,0,0,2,4,0.0,58.0,60.0,0.0,1800.0,1575.0,1,1,1,16700,6300,925.8043450662583,100,2,1,0.0,4
1615,5,11136,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5742374330773632,-1.311124562750473,240,300,4,3,0,0,2,4,0.0,58.0,60.0,0.0,1800.0,1575.0,1,1,1,16700,6300,883.0520593982612,100,2,1,0.0,4
1616,5,11264,100,96,5,0,0,0,True,0,1,5900,1550,1,1.5742374330773632,-1.311124562750473,240,300,4,3,0,0,2,4,0.0,58.0,60.0,0.0,1800.0,1575.0,1,1,1,16700,6300,866.0320444113087,100,2,1,0.0,4
1617,5,11392,100,96,5,0,0,0,True,0,0,5900,1550,1,1.3887301496588271,-1.2792042981336624,192,260,4,3,0,0,3,4,0.0,63.666666666666664,48.0,0.0,1650.0,1575.0,1,1,1,16700,6300,856.426661367414,16,3,1,0.0,4
1618,5,11520,100,96,5,0,0,0,True,0,0,5900,1550,1,1.3887301496588271,-1.2792042981336624,144,209,3,3,0,0,3,3,0.0,48.0,48.0,0.0,1650.0,1650.0,1,1,1,16700,4950,839.3673163015144,75,2,1,0.0,4
1619,5,11648,100,96,5,0,0,0,True,0,0,5900,1550,1,1.3887301496588271,-1.2792042981336624,144,209,3,3,0,0,3,3,0.0,48.0,48.0,0.0,1650.0,1650.0,1,1,1,16700,4950,750.4531290854895,75,2,1,0.0,4
